,Rep_House_Prop,Year,State
0,0.6875,1986,Arizona
1,0.6428571428571429,1990,Arizona
2,0.45,1994,Arizona
3,0.6111111111111112,1998,Arizona
4,0.6,2002,Arizona
5,0.6666666666666666,2006,Arizona
6,0.6666666666666666,2010,Arizona
7,0.55,2014,Arizona
8,0.5,2018,Arizona
