,Rep_House_Prop,Year,State
0,0.5,1986,Arkansas
1,0.5,1990,Arkansas
2,0.484472049689441,1994,Arkansas
3,0.42105263157894735,1998,Arkansas
4,0.47058823529411764,2002,Arkansas
5,0.5,2006,Arkansas
6,0.4782608695652174,2010,Arkansas
7,0.7692307692307693,2014,Arkansas
8,0.4642857142857143,2018,Arkansas
