,Unnamed: 0,cycle,month_10,month_11,month_9,state,republican,Year,Rep_House_Prop,State,Result,rep_loyalty
0,0,1988,45.97883442,48.0614035,46.115788,Missouri,1,1988,0.3333333333333333,Missouri,1,0.8
1,1,1988,40.21699965,41.65964025,40.58450167,Missouri,0,1988,0.6666666666666667,Missouri,0,0.8
2,2,1992,45.21712881,40.71034067,48.69646717,Missouri,0,1992,0.5555555555555556,Missouri,1,0.9
3,3,1992,29.74832961,30.52873133,33.2896553,Missouri,1,1992,0.4444444444444444,Missouri,0,0.9
4,4,1996,48.37925261,46.8124576,49.37282283,Missouri,0,1996,0.6666666666666667,Missouri,1,0.6
5,5,1996,37.48599135,37.4329756,37.43134677,Missouri,1,1996,0.3333333333333333,Missouri,0,0.6
6,6,2000,42.30609487,44.59377957,43.03544483,Missouri,0,2000,0.5555555555555556,Missouri,0,0.3
7,7,2000,43.09311748,47.33380443,41.18784229999999,Missouri,1,2000,0.4444444444444444,Missouri,1,0.3
8,8,2004,49.82002106,51.3334845,49.93338153,Missouri,1,2004,0.5555555555555556,Missouri,1,0.5
9,9,2004,44.81697219,45.377941,42.8247866,Missouri,0,2004,0.4444444444444444,Missouri,0,0.5
10,10,2008,47.68805432,47.31294975,44.0498642,Missouri,0,2008,0.4444444444444444,Missouri,0,0.7
11,11,2008,46.52496094,48.16362075,49.8669514,Missouri,1,2008,0.5555555555555556,Missouri,1,0.7
12,12,2012,42.293997,42.32974183,42.10348153,Missouri,0,2012,0.4444444444444444,Missouri,0,0.9
13,13,2012,52.42890452,54.20681217,50.92454287,Missouri,1,2012,0.5555555555555556,Missouri,1,0.9
14,14,2016,46.70303097,50.22547875,46.24016767,Missouri,1,2016,0.75,Missouri,1,1.0
15,15,2016,39.75057484,38.29679625,38.44530133,Missouri,0,2016,0.25,Missouri,0,1.0
16,16,2020,51.04067129,51.32842667,50.380241,Missouri,1,2020,0.75,Missouri,1,1.0
17,17,2020,44.80394806,43.77701333,43.73927633,Missouri,0,2020,0.25,Missouri,0,1.0
