,Rep_House_Prop,Year,State
0,0.49206349206349204,1986,Louisiana
1,0.49230769230769234,1990,Louisiana
2,0.525,1994,Louisiana
3,0.5172413793103449,1998,Louisiana
4,0.5357142857142857,2002,Louisiana
5,0.3333333333333333,2006,Louisiana
6,0.6666666666666666,2010,Louisiana
7,0.36,2014,Louisiana
8,0.36363636363636365,2018,Louisiana
