,Rep_House_Prop,Year,State
0,0.4583333333333333,1986,Idaho
1,0.46153846153846156,1990,Idaho
2,0.3333333333333333,1994,Idaho
3,0.4166666666666667,1998,Idaho
4,0.48,2002,Idaho
5,0.5227272727272727,2006,Idaho
6,0.52,2010,Idaho
7,0.375,2014,Idaho
8,0.42857142857142855,2018,Idaho
