,Rep_House_Prop,Year,State
0,0.55,1986,Delaware
1,0.5625,1990,Delaware
2,0.4838709677419355,1994,Delaware
3,0.6428571428571429,1998,Delaware
4,0.625,2002,Delaware
5,0.5333333333333333,2006,Delaware
6,0.5588235294117647,2010,Delaware
7,0.6666666666666666,2014,Delaware
8,0.2857142857142857,2018,Delaware
