,Rep_House_Prop,Year,State
0,0.3333333333333333,1986,North Dakota
1,0.3333333333333333,1990,North Dakota
2,0.4725274725274725,1994,North Dakota
3,0.3333333333333333,1998,North Dakota
4,0.3333333333333333,2002,North Dakota
5,0.48717948717948717,2006,North Dakota
6,0.475,2010,North Dakota
7,0.4444444444444444,2014,North Dakota
8,0.425,2018,North Dakota
