,Rep_House_Prop,Year,State
0,0.4583333333333333,1986,Washington
1,0.4583333333333333,1990,Washington
2,1.0,1994,Washington
3,0.5,1998,Washington
4,0.4444444444444444,2002,Washington
5,0.6,2006,Washington
6,0.5428571428571428,2010,Washington
7,0.6153846153846154,2014,Washington
8,0.5486725663716814,2018,Washington
