,Rep_House_Prop,Year,State
0,0.2962962962962963,1986,Georgia
1,0.36666666666666664,1990,Georgia
2,0.6666666666666666,1994,Georgia
3,0.6333333333333333,1998,Georgia
4,0.55,2002,Georgia
5,0.5342465753424658,2006,Georgia
6,0.5949367088607594,2010,Georgia
7,0.3333333333333333,2014,Georgia
8,0.4782608695652174,2018,Georgia
