,Rep_House_Prop,Year,State
0,0.48148148148148145,1986,Virginia
1,0.38461538461538464,1990,Virginia
2,0.5,1994,Virginia
3,0.46153846153846156,1998,Virginia
4,0.6785714285714286,2002,Virginia
5,0.3333333333333333,2006,Virginia
6,0.3333333333333333,2010,Virginia
7,0.5816326530612245,2014,Virginia
8,0.6129032258064516,2018,Virginia
