,Rep_House_Prop,Year,State
0,0.4375,1986,Maine
1,0.4,1990,Maine
2,0.5517241379310345,1994,Maine
3,0.375,1998,Maine
4,0.4,2002,Maine
5,0.625,2006,Maine
6,0.7142857142857143,2010,Maine
7,0.6666666666666666,2014,Maine
8,0.6153846153846154,2018,Maine
