,Rep_House_Prop,Year,State
0,0.6666666666666666,1986,New Hampshire
1,0.625,1990,New Hampshire
2,0.6,1994,New Hampshire
3,0.6666666666666666,1998,New Hampshire
4,0.7142857142857143,2002,New Hampshire
5,0.6,2006,New Hampshire
6,0.5,2010,New Hampshire
7,0.75,2014,New Hampshire
8,0.5833333333333334,2018,New Hampshire
