,Rep_House_Prop,Year,State
0,0.46153846153846156,1986,Pennsylvania
1,0.53125,1990,Pennsylvania
2,0.5714285714285714,1994,Pennsylvania
3,0.5161290322580645,1998,Pennsylvania
4,0.5423728813559322,2002,Pennsylvania
5,0.4,2006,Pennsylvania
6,0.4,2010,Pennsylvania
7,0.5957446808510638,2014,Pennsylvania
8,0.75,2018,Pennsylvania
